session_id,customer_id,session_date,acquisition_channel,product_viewed,added_to_cart,checkout_started,order_id
9987,188,2025-05-03,ads_social,1,0,0,
9988,323,2025-11-23,seo,1,0,0,
9989,270,2024-11-04,ads_google,1,0,0,
9990,47,2025-09-17,seo,1,0,0,
9991,141,2025-10-27,partner,0,0,0,
9992,656,2025-09-28,ads_google,1,1,1,
9993,109,2025-09-27,seo,0,0,0,
9994,537,2025-08-30,referral,1,0,0,
9995,405,2025-12-31,organic,1,1,0,
9996,858,2025-03-15,organic,1,0,0,
9997,391,2024-10-01,organic,1,0,0,
9998,675,2025-10-09,seo,1,1,1,
9999,858,2024-09-16,organic,1,0,0,
10000,297,2024-05-15,organic,1,0,0,
10001,731,2024-01-12,ads_google,1,1,0,
10002,465,2025-10-27,ads_social,1,0,0,
10003,625,2025-10-21,seo,1,1,0,
10004,803,2025-11-04,ads_social,1,0,0,
10005,257,2025-08-12,partner,0,0,0,
10006,250,2024-08-04,ads_social,0,0,0,
10007,290,2025-12-31,ads_social,1,0,0,
10008,618,2024-08-24,ads_social,0,0,0,
10009,745,2024-12-29,ads_social,1,1,0,
10010,449,2024-09-11,organic,1,0,0,
10011,177,2025-12-05,ads_google,1,1,0,
10012,274,2024-11-30,organic,1,0,0,
10013,566,2025-10-07,seo,1,0,0,
10014,399,2025-01-12,ads_google,1,0,0,
10015,867,2024-11-15,referral,1,0,0,
10016,372,2025-12-07,ads_google,1,1,1,
10017,1,2025-12-27,ads_social,0,0,0,
10018,774,2025-03-07,referral,1,0,0,
10019,575,2025-07-08,ads_social,1,1,0,
10020,547,2025-04-07,ads_social,1,0,0,
10021,232,2025-11-02,ads_social,1,0,0,
10022,350,2025-06-05,organic,1,1,1,
10023,291,2025-12-04,seo,1,1,1,
10024,202,2025-07-21,organic,0,0,0,
10025,477,2025-04-24,referral,1,1,0,
10026,344,2025-06-27,ads_social,1,0,0,
10027,470,2025-09-24,ads_google,1,0,0,
10028,451,2025-08-06,ads_google,0,0,0,
10029,519,2025-03-09,ads_google,1,0,0,
10030,489,2025-11-11,ads_social,1,0,0,
10031,57,2024-12-02,ads_social,0,0,0,
10032,135,2025-08-01,organic,1,0,0,
10033,747,2025-09-06,ads_social,1,0,0,
10034,570,2025-11-30,partner,1,0,0,
10035,829,2024-12-08,seo,0,0,0,
10036,52,2025-09-17,organic,0,0,0,
10037,164,2024-10-10,referral,1,0,0,
10038,711,2025-10-19,organic,0,0,0,
10039,737,2025-10-29,organic,0,0,0,
10040,570,2025-03-26,partner,1,0,0,
10041,750,2024-06-09,ads_social,1,1,0,
10042,324,2025-10-20,referral,0,0,0,
10043,777,2025-09-21,organic,0,0,0,
10044,669,2025-02-02,ads_google,1,0,0,
10045,190,2025-12-22,ads_google,1,0,0,
10046,828,2025-11-07,ads_social,0,0,0,
10047,758,2025-06-16,seo,1,0,0,
10048,721,2025-07-11,ads_social,1,0,0,
10049,803,2025-08-18,ads_social,1,0,0,
10050,729,2025-09-22,ads_social,1,0,0,
10051,470,2025-09-10,ads_google,1,0,0,
10052,718,2025-12-13,seo,0,0,0,
10053,159,2024-03-22,seo,1,1,1,
10054,322,2025-10-04,seo,1,0,0,
10055,743,2025-12-22,organic,1,0,0,
10056,627,2025-10-31,ads_google,0,0,0,
10057,67,2025-06-03,seo,1,0,0,
10058,70,2025-07-07,ads_social,1,0,0,
10059,551,2025-11-23,ads_social,1,0,0,
10060,560,2025-09-01,ads_google,1,0,0,
10061,848,2024-09-09,seo,1,1,0,
10062,628,2025-07-01,partner,1,0,0,
10063,800,2025-09-12,ads_google,1,0,0,
10064,899,2025-12-25,organic,1,0,0,
10065,76,2025-02-21,referral,1,0,0,
10066,521,2025-06-25,seo,1,0,0,
10067,526,2025-02-10,partner,0,0,0,
10068,748,2025-12-14,referral,1,0,0,
10069,367,2025-10-27,ads_social,0,0,0,
10070,195,2025-11-24,seo,1,0,0,
10071,164,2024-09-20,referral,1,1,0,
10072,171,2025-05-01,referral,1,0,0,
10073,632,2025-01-22,partner,1,0,0,
10074,652,2025-04-16,ads_social,1,0,0,
10075,890,2025-12-24,seo,1,0,0,
10076,686,2025-04-30,ads_google,1,0,0,
10077,218,2025-09-02,referral,0,0,0,
10078,726,2025-11-30,referral,1,1,0,
10079,474,2025-11-17,seo,1,0,0,
10080,681,2025-11-30,partner,1,1,1,
10081,753,2025-06-05,organic,1,1,0,
10082,615,2025-12-10,ads_google,1,0,0,
10083,492,2025-10-27,partner,1,0,0,
10084,520,2025-11-15,organic,1,1,1,
10085,542,2025-07-05,seo,1,1,1,
10086,548,2025-09-12,ads_google,1,0,0,
10087,576,2025-02-06,partner,1,0,0,
10088,383,2025-11-01,ads_social,1,0,0,
10089,249,2024-11-06,ads_google,1,1,0,
10090,494,2025-09-13,referral,1,0,0,
10091,864,2025-05-07,partner,1,0,0,
10092,312,2025-09-24,ads_social,0,0,0,
10093,51,2025-11-01,seo,1,0,0,
10094,428,2024-12-26,partner,1,1,1,
10095,815,2025-10-02,partner,1,1,1,
10096,6,2025-07-05,ads_social,0,0,0,
10097,188,2025-11-08,ads_social,1,1,0,
10098,742,2025-06-09,ads_social,1,0,0,
10099,650,2024-06-28,ads_google,1,0,0,
10100,196,2025-09-04,organic,0,0,0,
10101,364,2025-06-17,ads_social,1,1,1,
10102,75,2025-02-01,partner,1,1,0,
10103,742,2025-04-03,ads_social,0,0,0,
10104,197,2025-05-28,organic,1,0,0,
10105,83,2024-12-19,partner,1,1,0,
10106,106,2025-09-27,referral,1,0,0,
10107,390,2025-10-07,organic,1,0,0,
10108,529,2025-10-04,seo,1,0,0,
10109,399,2025-12-19,ads_google,1,1,0,
10110,15,2025-11-08,referral,0,0,0,
10111,419,2025-12-14,organic,1,1,0,
10112,458,2025-11-07,referral,1,1,0,
10113,404,2025-11-26,organic,1,0,0,
10114,817,2025-10-06,referral,1,1,0,
10115,383,2025-12-27,ads_social,0,0,0,
10116,165,2025-07-03,organic,1,1,0,
10117,440,2025-04-27,organic,0,0,0,
10118,54,2025-03-31,organic,1,1,0,
10119,874,2025-11-23,organic,0,0,0,
10120,583,2025-03-19,ads_social,0,0,0,
10121,341,2025-10-12,referral,0,0,0,
10122,637,2025-08-22,ads_social,1,1,0,
10123,99,2025-06-05,organic,0,0,0,
10124,142,2025-04-15,partner,1,0,0,
10125,229,2025-11-06,seo,0,0,0,
10126,132,2025-07-26,referral,0,0,0,
10127,278,2025-01-18,organic,1,1,1,
10128,607,2024-07-12,partner,1,0,0,
10129,28,2024-08-17,partner,1,0,0,
10130,531,2025-10-04,ads_google,0,0,0,
10131,334,2025-01-08,ads_google,1,0,0,
10132,18,2024-03-02,referral,0,0,0,
10133,523,2025-10-31,ads_google,0,0,0,
10134,722,2025-12-28,referral,1,1,0,
10135,78,2024-02-02,partner,0,0,0,
10136,895,2025-02-23,ads_social,1,0,0,
10137,571,2024-08-16,ads_social,1,0,0,
10138,891,2025-10-04,seo,1,0,0,
10139,32,2025-06-11,ads_social,0,0,0,
10140,294,2025-11-08,seo,1,0,0,
10141,330,2025-12-20,organic,1,0,0,
10142,198,2025-03-10,organic,1,1,1,
10143,395,2025-07-03,ads_social,1,1,0,
10144,421,2025-01-01,ads_google,0,0,0,
10145,356,2025-11-16,ads_google,1,0,0,
10146,155,2025-12-11,organic,1,1,0,
10147,108,2025-07-18,seo,1,1,0,
10148,174,2025-10-05,ads_social,1,0,0,
10149,41,2025-07-07,ads_social,1,0,0,
10150,607,2024-07-21,partner,1,0,0,
10151,326,2025-11-04,ads_social,1,0,0,
10152,203,2025-12-12,seo,0,0,0,
10153,17,2025-09-08,seo,1,0,0,
10154,248,2024-01-01,referral,1,0,0,
10155,617,2024-09-17,seo,1,0,0,
10156,202,2024-10-12,organic,1,0,0,
10157,652,2025-07-23,ads_social,0,0,0,
10158,589,2025-06-10,referral,0,0,0,
10159,685,2025-10-30,seo,1,1,1,
10160,97,2025-08-19,partner,1,1,1,
10161,419,2025-11-15,organic,0,0,0,
10162,355,2025-01-27,organic,1,0,0,
10163,846,2025-07-19,organic,1,0,0,
10164,438,2025-10-23,partner,1,1,1,
10165,164,2024-06-25,referral,1,0,0,
10166,353,2025-02-12,ads_social,0,0,0,
10167,248,2025-12-07,referral,0,0,0,
10168,824,2025-11-29,organic,0,0,0,
10169,91,2025-01-12,partner,1,0,0,
10170,564,2025-05-25,ads_google,1,0,0,
10171,76,2025-12-01,referral,0,0,0,
10172,403,2024-03-31,ads_google,0,0,0,
10173,510,2025-12-28,ads_google,1,1,0,
10174,311,2024-10-04,seo,1,0,0,
10175,859,2025-07-04,seo,0,0,0,
10176,422,2025-11-24,ads_google,1,0,0,
10177,304,2025-10-29,ads_social,0,0,0,
10178,15,2025-08-01,referral,1,0,0,
10179,884,2025-08-20,seo,0,0,0,
10180,622,2025-10-11,partner,1,1,0,
10181,225,2025-03-09,seo,1,0,0,
10182,175,2025-11-02,seo,1,1,1,
10183,834,2025-04-01,ads_google,0,0,0,
10184,76,2025-11-14,referral,1,0,0,
10185,623,2025-09-14,organic,1,0,0,
10186,346,2024-12-03,referral,1,0,0,
10187,527,2025-08-26,seo,1,0,0,
10188,228,2024-06-04,ads_social,0,0,0,
10189,103,2025-10-19,ads_google,1,0,0,
10190,780,2025-07-18,referral,1,0,0,
10191,887,2025-10-19,ads_google,0,0,0,
10192,325,2025-04-24,organic,1,0,0,
10193,213,2025-04-29,organic,1,1,1,
10194,218,2025-11-20,referral,1,0,0,
10195,94,2025-10-14,partner,0,0,0,
10196,767,2025-11-08,ads_google,0,0,0,
10197,55,2025-05-10,organic,1,0,0,
10198,763,2025-06-05,ads_google,1,0,0,
10199,305,2024-10-26,seo,1,0,0,
10200,86,2025-11-14,organic,1,0,0,
10201,192,2025-07-10,organic,1,1,1,
10202,680,2025-04-15,seo,0,0,0,
10203,898,2025-11-01,referral,0,0,0,
10204,571,2025-11-03,ads_social,1,0,0,
10205,561,2025-06-05,seo,0,0,0,
10206,72,2024-06-18,seo,1,0,0,
10207,642,2025-09-10,organic,1,1,1,
10208,313,2025-12-13,seo,0,0,0,
10209,234,2025-03-14,ads_google,1,0,0,
10210,482,2025-09-29,partner,0,0,0,
10211,609,2025-11-07,ads_social,1,0,0,
10212,757,2025-09-17,ads_social,1,1,1,
10213,60,2025-04-30,seo,1,1,1,
10214,324,2024-12-13,referral,1,1,1,
10215,134,2025-06-14,referral,1,0,0,
10216,212,2025-06-24,seo,1,0,0,
10217,159,2024-04-19,seo,1,0,0,
10218,205,2025-11-14,organic,1,1,0,
10219,835,2024-07-12,ads_social,1,1,0,
10220,405,2025-11-23,organic,1,0,0,
10221,262,2025-03-05,seo,1,0,0,
10222,68,2025-05-31,organic,0,0,0,
10223,142,2025-04-21,partner,1,0,0,
10224,202,2025-08-24,organic,0,0,0,
10225,160,2025-02-06,ads_social,1,1,1,
10226,74,2025-02-15,organic,1,0,0,
10227,79,2024-09-07,ads_google,0,0,0,
10228,731,2024-10-18,ads_google,0,0,0,
10229,366,2025-03-11,ads_social,0,0,0,
10230,67,2025-06-23,seo,0,0,0,
10231,96,2024-11-19,ads_social,1,0,0,
10232,568,2025-12-28,ads_google,1,0,0,
10233,212,2025-08-22,seo,0,0,0,
10234,776,2025-02-24,ads_social,0,0,0,
10235,10,2024-12-17,ads_social,1,0,0,
10236,504,2024-01-24,ads_social,1,0,0,
10237,23,2025-11-11,organic,1,0,0,
10238,644,2024-10-16,seo,0,0,0,
10239,212,2025-09-18,seo,1,1,0,
10240,653,2024-08-15,organic,0,0,0,
10241,488,2024-12-27,ads_social,1,1,1,
10242,309,2025-12-27,ads_google,0,0,0,
10243,119,2025-01-25,organic,1,0,0,
10244,354,2025-03-22,organic,0,0,0,
10245,721,2025-09-14,ads_social,0,0,0,
10246,588,2025-03-10,ads_social,1,0,0,
10247,547,2024-01-01,ads_social,1,0,0,
10248,267,2025-09-14,seo,1,0,0,
10249,899,2025-11-07,organic,1,0,0,
10250,434,2025-08-27,organic,1,0,0,
10251,192,2025-02-17,organic,1,0,0,
10252,754,2025-09-07,ads_google,0,0,0,
10253,532,2024-08-03,organic,1,0,0,
10254,234,2025-11-27,ads_google,1,0,0,
10255,566,2024-06-01,seo,1,0,0,
10256,287,2025-12-16,ads_google,1,0,0,
10257,271,2025-10-14,partner,0,0,0,
10258,70,2025-06-25,ads_social,1,0,0,
10259,512,2025-09-27,ads_social,1,0,0,
10260,346,2025-08-04,referral,1,0,0,
10261,52,2025-08-25,organic,1,1,0,
10262,556,2025-07-04,ads_google,1,0,0,
10263,504,2024-10-14,ads_social,0,0,0,
10264,499,2025-11-14,referral,1,1,0,
10265,617,2025-12-20,seo,0,0,0,
10266,354,2025-02-04,organic,1,0,0,
10267,759,2025-12-21,ads_google,1,1,0,
10268,403,2024-03-11,ads_google,1,1,0,
10269,572,2025-10-20,ads_social,0,0,0,
10270,181,2024-02-24,ads_google,0,0,0,
10271,283,2025-05-22,ads_social,1,0,0,
10272,878,2025-05-21,partner,1,0,0,
10273,86,2025-05-25,organic,1,0,0,
10274,627,2025-06-04,ads_google,1,0,0,
10275,153,2025-10-19,ads_google,1,0,0,
10276,655,2025-10-27,referral,1,1,0,
10277,223,2025-09-01,seo,1,0,0,
10278,793,2024-04-24,seo,0,0,0,
10279,715,2025-09-03,organic,0,0,0,
10280,121,2025-08-13,ads_google,0,0,0,
10281,254,2025-08-16,ads_google,0,0,0,
10282,580,2025-07-21,seo,1,1,0,
10283,306,2025-09-19,ads_google,1,0,0,
10284,383,2025-05-24,ads_social,1,0,0,
10285,327,2025-10-09,ads_social,1,1,0,
10286,717,2025-12-16,ads_social,0,0,0,
10287,619,2025-12-13,ads_social,0,0,0,
10288,6,2025-10-18,ads_social,1,1,0,
10289,820,2025-02-27,organic,1,0,0,
10290,217,2024-11-25,ads_social,1,0,0,
10291,65,2025-09-23,ads_google,1,0,0,
10292,110,2025-05-03,referral,1,1,0,
10293,689,2025-12-10,partner,1,0,0,
10294,355,2025-11-29,organic,0,0,0,
10295,818,2025-11-27,ads_google,1,1,0,
10296,498,2025-04-09,ads_social,1,0,0,
10297,200,2025-08-16,organic,1,0,0,
10298,80,2024-06-01,referral,1,0,0,
10299,789,2025-08-28,ads_google,1,1,0,
10300,812,2025-08-14,ads_google,1,1,0,
10301,9,2025-12-19,seo,1,1,1,
10302,146,2025-12-07,ads_google,1,1,1,
10303,703,2025-11-27,organic,0,0,0,
10304,135,2025-07-07,organic,1,0,0,
10305,430,2024-02-28,ads_social,1,0,0,
10306,348,2025-11-21,referral,0,0,0,
10307,702,2025-12-23,organic,1,0,0,
10308,706,2025-11-01,seo,1,1,0,
10309,518,2025-07-17,organic,0,0,0,
10310,228,2025-05-12,ads_social,1,0,0,
10311,96,2025-03-19,ads_social,1,1,1,
10312,858,2024-07-03,organic,1,0,0,
10313,834,2024-12-31,ads_google,0,0,0,
10314,299,2025-06-15,ads_google,1,0,0,
10315,456,2025-09-25,organic,1,0,0,
10316,230,2025-06-27,ads_google,0,0,0,
10317,409,2025-10-12,ads_google,1,1,0,
10318,497,2024-09-25,seo,0,0,0,
10319,330,2025-11-15,organic,1,0,0,
10320,346,2025-03-24,referral,0,0,0,
10321,249,2024-07-16,ads_google,1,0,0,
10322,885,2025-12-08,ads_social,1,1,0,
10323,241,2025-04-24,seo,1,1,0,
10324,45,2024-12-31,organic,1,0,0,
10325,569,2025-11-26,seo,0,0,0,
10326,252,2025-03-02,seo,1,0,0,
10327,615,2025-12-14,ads_google,1,1,1,
10328,850,2025-12-09,ads_google,1,0,0,
10329,376,2025-10-31,ads_social,1,0,0,
10330,878,2025-03-10,partner,1,1,1,
10331,751,2024-04-18,ads_social,1,0,0,
10332,900,2025-05-31,ads_google,1,1,0,
10333,888,2025-12-09,ads_google,0,0,0,
10334,345,2024-12-26,ads_social,1,0,0,
10335,755,2025-12-02,seo,0,0,0,
10336,194,2025-04-17,seo,1,0,0,
10337,234,2025-02-05,ads_google,1,1,0,
10338,373,2024-09-17,organic,1,0,0,
10339,313,2025-12-09,seo,1,0,0,
10340,830,2025-06-16,referral,1,1,0,
10341,394,2025-04-09,referral,0,0,0,
10342,145,2025-08-13,referral,1,0,0,
10343,127,2025-04-24,ads_social,1,0,0,
10344,761,2025-10-14,partner,1,0,0,
10345,6,2025-09-30,ads_social,1,1,0,
10346,759,2025-12-15,ads_google,1,0,0,
10347,282,2025-06-15,ads_social,1,0,0,
10348,238,2025-11-26,organic,1,1,1,
10349,199,2025-08-12,organic,1,1,0,
10350,873,2025-01-29,ads_social,1,0,0,
10351,855,2025-05-24,seo,1,0,0,
10352,398,2025-07-15,organic,1,0,0,
10353,713,2025-12-17,ads_social,1,0,0,
10354,831,2025-05-06,ads_google,0,0,0,
10355,48,2024-10-11,ads_social,1,1,0,
10356,434,2025-05-06,organic,0,0,0,
10357,534,2025-07-26,ads_social,1,1,1,
10358,83,2025-03-09,partner,0,0,0,
10359,608,2024-12-18,seo,1,1,1,
10360,749,2025-12-17,organic,1,0,0,
10361,187,2025-01-24,organic,1,1,0,
10362,478,2024-02-14,ads_google,1,0,0,
10363,744,2025-03-15,partner,0,0,0,
10364,545,2025-06-13,seo,1,0,0,
10365,492,2025-11-22,partner,0,0,0,
10366,368,2025-09-01,seo,1,0,0,
10367,290,2025-08-25,ads_social,1,1,1,
10368,6,2025-11-15,ads_social,1,0,0,
10369,486,2025-06-17,ads_google,1,1,0,
10370,128,2025-02-17,organic,1,0,0,
10371,447,2025-03-14,seo,0,0,0,
10372,591,2025-11-27,seo,1,1,0,
10373,417,2025-09-29,organic,1,1,0,
10374,444,2025-08-23,ads_social,1,0,0,
10375,577,2024-08-25,ads_social,1,0,0,
10376,123,2025-11-11,partner,0,0,0,
10377,391,2025-08-30,organic,1,1,0,
10378,788,2025-11-22,referral,1,0,0,
10379,294,2025-12-16,seo,1,0,0,
10380,202,2024-07-20,organic,1,0,0,
10381,513,2025-10-07,seo,1,0,0,
10382,271,2025-05-04,partner,0,0,0,
10383,686,2025-06-07,ads_google,1,0,0,
10384,557,2025-08-25,ads_social,0,0,0,
10385,33,2024-12-26,seo,0,0,0,
10386,71,2025-11-22,ads_social,0,0,0,
10387,68,2025-11-16,organic,1,0,0,
10388,396,2025-12-17,organic,0,0,0,
10389,749,2025-09-15,organic,0,0,0,
10390,222,2025-01-08,ads_google,0,0,0,
10391,720,2025-05-04,ads_social,1,0,0,
10392,12,2025-07-22,referral,0,0,0,
10393,578,2025-03-12,ads_social,0,0,0,
10394,686,2025-10-05,ads_google,1,0,0,
10395,363,2025-10-17,partner,0,0,0,
10396,513,2025-11-28,seo,0,0,0,
10397,386,2024-08-11,ads_social,0,0,0,
10398,817,2024-08-24,referral,1,0,0,
10399,753,2025-12-06,organic,1,0,0,
10400,602,2025-05-09,referral,1,0,0,
10401,277,2025-11-25,seo,1,0,0,
10402,76,2025-05-04,referral,1,1,1,
10403,238,2025-11-30,organic,0,0,0,
10404,701,2025-03-04,ads_google,1,1,0,
10405,294,2025-11-30,seo,1,0,0,
10406,758,2024-09-15,seo,1,0,0,
10407,629,2025-12-13,ads_social,0,0,0,
10408,17,2025-12-19,seo,1,0,0,
10409,242,2025-11-19,organic,1,0,0,
10410,754,2025-06-21,ads_google,1,0,0,
10411,793,2025-01-09,seo,1,0,0,
10412,836,2025-11-20,ads_social,1,0,0,
10413,134,2024-11-28,referral,1,0,0,
10414,192,2025-02-25,organic,0,0,0,
10415,687,2025-10-31,organic,1,0,0,
10416,749,2025-05-24,organic,0,0,0,
10417,20,2025-07-12,seo,0,0,0,
10418,678,2025-10-21,referral,1,0,0,
10419,372,2025-11-06,ads_google,1,1,0,
10420,521,2025-07-02,seo,0,0,0,
10421,187,2024-10-27,organic,1,0,0,
10422,73,2024-12-14,organic,1,1,0,
10423,893,2025-11-09,seo,1,0,0,
10424,321,2025-03-26,ads_social,1,1,0,
10425,535,2025-07-25,organic,1,0,0,
10426,28,2025-03-05,partner,0,0,0,
10427,430,2025-08-25,ads_social,1,0,0,
10428,350,2025-05-31,organic,1,0,0,
10429,218,2025-07-30,referral,0,0,0,
10430,659,2025-07-16,ads_google,1,0,0,
10431,791,2025-04-01,partner,1,1,0,
10432,749,2024-10-19,organic,1,0,0,
10433,185,2025-05-13,ads_social,0,0,0,
10434,755,2025-10-03,seo,1,0,0,
10435,274,2025-12-09,organic,0,0,0,
10436,391,2024-07-31,organic,1,1,1,
10437,780,2025-04-19,referral,1,1,1,
10438,784,2025-09-21,ads_google,0,0,0,
10439,755,2025-09-26,seo,1,0,0,
10440,783,2025-11-10,ads_social,0,0,0,
10441,273,2025-06-27,ads_google,1,0,0,
10442,228,2024-09-28,ads_social,1,0,0,
10443,54,2025-08-13,organic,1,1,0,
10444,522,2025-12-22,ads_google,0,0,0,
10445,7,2025-09-28,ads_google,1,0,0,
10446,282,2025-12-09,ads_social,1,1,0,
10447,547,2025-10-23,ads_social,1,0,0,
10448,441,2024-11-18,ads_social,0,0,0,
10449,839,2025-03-16,ads_social,1,1,0,
10450,308,2025-08-10,seo,0,0,0,
10451,839,2025-07-03,ads_social,1,0,0,
10452,256,2025-09-12,seo,1,1,0,
10453,31,2025-09-19,seo,1,0,0,
10454,395,2025-12-03,ads_social,1,0,0,
10455,12,2025-08-27,referral,1,1,0,
10456,378,2024-09-30,ads_social,1,1,1,
10457,377,2025-09-08,ads_social,0,0,0,
10458,642,2025-09-08,organic,1,1,1,
10459,79,2024-07-30,ads_google,0,0,0,
10460,693,2025-11-27,ads_google,1,1,0,
10461,604,2024-11-26,seo,1,1,1,
10462,121,2025-08-13,ads_google,0,0,0,
10463,271,2025-05-16,partner,1,0,0,
10464,165,2025-08-17,organic,0,0,0,
10465,728,2024-09-04,ads_google,1,0,0,
10466,146,2025-12-11,ads_google,1,1,0,
10467,547,2024-06-10,ads_social,0,0,0,
10468,334,2025-04-08,ads_google,1,0,0,
10469,400,2024-06-23,seo,1,1,1,
10470,570,2025-07-19,partner,0,0,0,
10471,34,2024-10-18,organic,0,0,0,
10472,453,2025-12-22,organic,1,0,0,
10473,640,2025-02-28,ads_google,0,0,0,
10474,146,2025-12-09,ads_google,1,1,0,
10475,615,2025-11-27,ads_google,1,1,0,
10476,547,2025-01-08,ads_social,1,0,0,
10477,406,2025-06-03,organic,0,0,0,
10478,132,2025-05-06,referral,0,0,0,
10479,208,2025-07-30,ads_social,1,1,1,
10480,817,2025-05-01,referral,1,1,0,
10481,180,2025-05-19,ads_google,0,0,0,
10482,90,2025-12-31,organic,1,1,0,
10483,246,2024-04-05,ads_google,1,0,0,
10484,553,2025-12-06,ads_google,0,0,0,
10485,810,2025-11-23,referral,1,1,0,
10486,167,2024-11-01,organic,1,1,0,
10487,256,2025-09-30,seo,1,1,1,
10488,192,2024-12-18,organic,0,0,0,
10489,759,2025-11-01,ads_google,1,1,1,
10490,33,2025-12-08,seo,0,0,0,
10491,324,2025-09-10,referral,1,0,0,
10492,336,2025-09-07,ads_google,1,0,0,
10493,560,2025-11-29,ads_google,1,0,0,
10494,217,2025-09-10,ads_social,0,0,0,
10495,820,2024-11-05,organic,1,1,1,
10496,383,2025-12-01,ads_social,1,1,0,
10497,747,2025-02-15,ads_social,1,0,0,
10498,90,2024-12-06,organic,1,0,0,
10499,344,2025-09-08,ads_social,1,1,1,
10500,595,2025-10-23,referral,0,0,0,
10501,233,2025-08-27,ads_google,1,0,0,
10502,256,2025-07-23,seo,1,1,1,
10503,71,2025-11-02,ads_social,1,1,0,
10504,722,2025-09-05,referral,1,1,0,
10505,521,2025-05-18,seo,0,0,0,
10506,496,2024-12-16,ads_social,1,1,0,
10507,708,2025-12-02,referral,1,0,0,
10508,256,2025-07-13,seo,0,0,0,
10509,259,2024-11-11,organic,1,1,0,
10510,755,2025-11-16,seo,1,0,0,
10511,604,2024-12-29,seo,1,0,0,
10512,484,2025-07-24,organic,1,0,0,
10513,648,2025-04-29,referral,1,0,0,
10514,309,2025-12-02,ads_google,0,0,0,
10515,631,2025-05-03,organic,1,0,0,
10516,678,2025-12-18,referral,1,1,1,
10517,598,2025-07-22,organic,1,0,0,
10518,248,2024-10-15,referral,1,0,0,
10519,543,2025-11-25,ads_social,1,1,1,
10520,217,2024-09-27,ads_social,1,0,0,
10521,899,2025-12-28,organic,1,0,0,
10522,340,2025-10-20,partner,1,1,0,
10523,722,2025-09-22,referral,0,0,0,
10524,662,2025-12-04,organic,1,0,0,
10525,677,2025-12-10,organic,0,0,0,
10526,139,2025-12-05,organic,1,1,1,
10527,716,2025-08-29,ads_social,0,0,0,
10528,596,2025-05-25,partner,1,1,0,
10529,778,2025-12-17,ads_social,1,1,0,
10530,693,2025-12-18,ads_google,1,1,1,
10531,824,2025-09-01,organic,0,0,0,
10532,628,2024-08-26,partner,0,0,0,
10533,416,2025-10-31,partner,0,0,0,
10534,203,2025-12-08,seo,0,0,0,
10535,342,2025-06-21,referral,1,0,0,
10536,383,2025-05-10,ads_social,1,0,0,
10537,133,2025-12-23,ads_social,1,0,0,
10538,229,2025-04-21,seo,1,0,0,
10539,482,2025-11-20,partner,1,0,0,
10540,334,2025-07-19,ads_google,1,0,0,
10541,538,2025-06-11,ads_social,1,0,0,
10542,65,2025-03-02,ads_google,1,0,0,
10543,432,2025-11-29,partner,0,0,0,
10544,48,2024-10-27,ads_social,0,0,0,
10545,888,2025-11-20,ads_google,1,0,0,
10546,487,2025-09-08,seo,0,0,0,
10547,481,2025-10-16,seo,1,1,0,
10548,174,2025-09-27,ads_social,1,0,0,
10549,441,2024-10-18,ads_social,0,0,0,
10550,599,2024-09-08,ads_google,0,0,0,
10551,105,2025-06-11,ads_social,1,1,1,
10552,295,2024-11-14,organic,0,0,0,
10553,512,2025-11-26,ads_social,0,0,0,
10554,237,2025-04-12,ads_google,0,0,0,
10555,735,2024-07-27,organic,1,0,0,
10556,603,2025-09-05,ads_google,1,0,0,
10557,806,2025-08-24,ads_social,1,0,0,
10558,757,2025-08-25,ads_social,1,0,0,
10559,434,2025-09-21,organic,1,0,0,
10560,527,2025-08-09,seo,1,0,0,
10561,830,2025-11-16,referral,1,1,0,
10562,268,2025-01-18,organic,0,0,0,
10563,748,2025-07-11,referral,1,0,0,
10564,753,2025-06-25,organic,1,0,0,
10565,740,2025-12-14,ads_google,0,0,0,
10566,899,2025-12-25,organic,1,1,0,
10567,604,2025-10-06,seo,1,1,0,
10568,874,2025-11-30,organic,1,0,0,
10569,527,2025-09-28,seo,0,0,0,
10570,880,2025-05-26,referral,0,0,0,
10571,33,2025-01-07,seo,1,0,0,
10572,226,2025-11-09,ads_social,0,0,0,
10573,104,2025-08-24,ads_social,1,0,0,
10574,533,2024-06-12,ads_social,0,0,0,
10575,621,2024-05-02,organic,1,0,0,
10576,495,2025-12-03,ads_social,1,1,1,
10577,614,2025-11-29,ads_social,1,0,0,
10578,636,2025-09-22,ads_google,0,0,0,
10579,295,2025-05-11,organic,0,0,0,
10580,450,2025-12-13,organic,1,1,0,
10581,883,2025-08-16,organic,1,0,0,
10582,584,2025-06-23,seo,1,0,0,
10583,276,2025-06-26,organic,1,0,0,
10584,572,2025-12-07,ads_social,0,0,0,
10585,555,2024-02-25,seo,1,0,0,
10586,237,2024-11-13,ads_google,0,0,0,
10587,103,2025-05-22,ads_google,1,0,0,
10588,18,2025-08-18,referral,0,0,0,
10589,881,2025-08-27,organic,1,1,1,
10590,222,2025-10-02,ads_google,1,1,1,
10591,74,2025-03-19,organic,0,0,0,
10592,537,2025-03-11,referral,1,1,1,
10593,289,2025-03-01,ads_google,0,0,0,
10594,609,2025-04-07,ads_social,1,0,0,
10595,707,2025-09-05,organic,0,0,0,
10596,105,2025-07-01,ads_social,1,1,0,
10597,98,2024-12-24,ads_social,0,0,0,
